#node	date	numeric date
OR971450	2019-09-09	2019.689041
NODE_0000609	2021-12-13	2021.948276
OR971474	2022-01-25	2022.067123
4A-22-104	2022-01-25	2022.067123
NODE_0000610	2015-06-29	2015.492258
OR971382	2019-10-01	2019.749315
OR971384	2019-10-21	2019.804110
NODE_0000612	2020-11-03	2020.841232
OR971387	2021-10-29	2021.826027
OR971386	2021-10-28	2021.823288
NODE_0000614	2016-03-12	2016.195734
RADDL1-16-166	2016-08-09	2016.605191
NODE_0000615	2020-04-19	2020.298542
OR971389	2021-11-08	2021.853425
R1-21-148	2021-04-10	2021.272603
NODE_0000617	2018-03-01	2018.163131
OR971329	2019-10-28	2019.823288
NODE_0000618	2019-04-16	2019.288121
OR971391	2022-04-18	2022.294521
OR971383	2019-10-15	2019.787671
NODE_0000644	2010-11-23	2010.893315
NODE_0000645	2015-02-19	2015.136430
NODE_0000646	2015-07-27	2015.567463
Z-18-224	2018-10-28	2018.823288
NODE_0000647	2018-02-13	2018.120020
OR971456	2019-08-27	2019.653425
NODE_0000648	2020-02-13	2020.117540
OR971373	2022-08-26	2022.650685
NODE_0000649	2020-05-27	2020.403586
OR971405	2021-12-20	2021.968493
OR971365	2022-07-21	2022.552055
NODE_0000650	2016-10-27	2016.821219
NODE_0000651	2017-07-08	2017.515660
OR971444	2022-11-01	2022.834247
NODE_0000652	2017-12-22	2017.974387
OR971423	2021-08-31	2021.664384
OR971420	2021-05-24	2021.393151
NODE_0000653	2017-04-12	2017.278971
NODE_0000654	2018-01-29	2018.077561
OR971409	2019-08-20	2019.634247
OR971408	2019-02-08	2019.105479
NODE_0000655	2017-08-10	2017.606861
OR971368	2022-08-09	2022.604110
NODE_0000656	2018-01-12	2018.031502
OR971349	2019-09-30	2019.746575
NODE_0000657	2020-04-06	2020.262572
OR971380	2022-09-28	2022.741096
NODE_0000658	2020-12-27	2020.988023
OR971372	2022-08-22	2022.639726
NODE_0000659	2022-06-12	2022.445521
OR971377	2022-09-08	2022.686301
OR971371	2022-08-18	2022.628767
NODE_0000661	2021-09-26	2021.735187
NODE_0000662	2022-10-10	2022.774637
Z-22-119	2022-12-28	2022.990411
4B-23-16	2023-02-28	2023.160274
4B-23-17	2023-03-01	2023.163014
NODE_0000450	2022-11-29	2022.911041
4B-23-19	2023-03-01	2023.163014
4B-23-05	2023-01-20	2023.053425
NODE_0000666	2021-11-10	2021.859259
NODE_0000667	2022-10-10	2022.773188
RADDL4B-24-063	2024-04-13	2024.282787
RADDL4B-24-113	2024-08-20	2024.635246
NODE_0000669	2022-03-08	2022.182573
RADDL4B-23-080	2023-10-26	2023.817808
NODE_0000670	2022-10-29	2022.826205
4B-23-11	2023-02-07	2023.102740
RADDL4B-23-045	2023-08-03	2023.587671
NODE_0000671	2022-03-15	2022.201992
RADDL4B-23-056	2023-09-11	2023.694521
NODE_0000673	2022-10-01	2022.749315
4B-23-07	2023-02-07	2023.102740
4B-22-37	2022-10-01	2022.749315
4B-23-02	2023-01-13	2023.034247
NODE_0000675	2022-11-25	2022.899904
4B-23-06	2023-02-02	2023.089041
4B-23-12	2023-02-14	2023.121918
NODE_0000678	2022-12-12	2022.946575
4B-22-45	2022-12-12	2022.946575
4B-23-01	2023-01-20	2023.053425
NODE_0000459	2022-10-16	2022.790245
4B-23-15	2023-02-16	2023.127397
NODE_0000464	2022-10-21	2022.804110
4B-22-39	2022-10-21	2022.804110
NODE_0000478	2022-11-16	2022.875437
Z-22-103	2022-11-21	2022.889041
NODE_0000481	2022-11-21	2022.888875
4B-22-41	2022-11-24	2022.897260
NODE_0000482	2022-11-26	2022.902740
4B-22-42	2022-11-26	2022.902740
NODE_0000483	2022-12-11	2022.943836
4B-23-13	2023-02-09	2023.108219
4B-22-44	2022-12-11	2022.943836
NODE_0000686	2022-04-21	2022.302253
RADDL4B-23-076	2023-10-17	2023.793151
RADDL4B-23-042	2023-07-07	2023.513699
NODE_0000689	2022-08-19	2022.631234
RADDL4B-24-096	2024-04-15	2024.288251
RADDL4B-23-105	2023-11-13	2023.867123
NODE_0000690	2022-06-06	2022.428858
NODE_0000691	2022-09-22	2022.725739
NODE_0000692	2023-08-05	2023.593069
RADDL4B-24-095	2024-03-20	2024.217213
RADDL4B-24-117	2024-08-20	2024.635246
NODE_0000693	2024-03-19	2024.214421
RADDL4B-24-156	2024-07-26	2024.566940
RADDL4B-24-157	2024-07-08	2024.517760
NODE_0000694	2022-06-29	2022.492074
NODE_0000520	2023-01-31	2023.083169
RADDL4B-24-097	2024-04-26	2024.318306
NODE_0000531	2023-04-04	2023.255398
NODE_0000699	2023-09-30	2023.746575
RADDL4B-23-081	2023-09-30	2023.746575
RADDL4B-23-104	2023-12-12	2023.946575
NODE_0000537	2023-08-24	2023.645040
RADDL4B-24-066	2024-10-20	2024.801913
NODE_0000541	2023-08-29	2023.658904
RADDL4B-23-052	2023-08-29	2023.658904
RADDL4B-24-112	2024-05-16	2024.372951
NODE_0000700	2022-08-23	2022.642241
RADDL4B-24-098	2024-04-30	2024.329235
NODE_0000701	2022-09-08	2022.685483
NODE_0000702	2023-06-13	2023.448660
RADDL4B-24-185	2024-11-20	2024.886612
RADDL4B-24-187	2024-11-20	2024.886612
NODE_0000703	2022-12-31	2022.999539
RADDL4B-24-186	2024-12-20	2024.968579
NODE_0000705	2023-03-14	2023.199751
RADDL4B-24-154	2024-07-15	2024.536885
NODE_0000706	2023-08-28	2023.656156
RADDL4B-24-155	2024-07-11	2024.525956
RADDL4B-25-022	2025-12-20	2025.968493
NODE_0000707	2023-02-01	2023.087544
RADDL4B-24-188	2024-11-29	2024.911202
NODE_0000708	2023-02-27	2023.157285
RADDL4B-24-138	2024-06-20	2024.468579
NODE_0000709	2023-05-06	2023.343449
RADDL4B-24-116	2024-05-13	2024.364754
NODE_0000710	2023-08-03	2023.588908
RADDL4B-24-099	2024-03-20	2024.217213
RADDL4B-24-043	2024-03-04	2024.173497
NODE_0000711	2012-08-14	2012.618610
NODE_0000713	2020-02-15	2020.125137
OR971429	2021-04-10	2021.272603
OR971415	2021-04-13	2021.280822
NODE_0000714	2012-12-29	2012.993921
RADDL3-16-627	2016-07-27	2016.569672
NODE_0000715	2014-01-25	2014.065811
NODE_0000717	2017-04-26	2017.317637
OR971354	2020-08-24	2020.646175
OR971361	2022-06-10	2022.439726
OR971348	2019-09-24	2019.730137
NODE_0000719	2018-02-24	2018.147985
NODE_0000720	2019-10-04	2019.757967
Z-20-110	2020-10-23	2020.810109
OR971469	2021-01-12	2021.031507
OR971367	2022-08-09	2022.604110
NODE_0000722	2019-04-23	2019.308889
NODE_0000723	2021-01-12	2021.031008
OR971468	2021-11-11	2021.861644
OR971465	2021-08-26	2021.650685
NODE_0000724	2021-02-14	2021.122356
OR971357	2021-07-10	2021.521918
NODE_0000568	2021-07-03	2021.501650
OR971363	2022-06-27	2022.486301
OR971369	2022-08-15	2022.620548
NODE_0000726	2014-04-02	2014.251850
Z-15-009	2015-01-16	2015.042466
NODE_0000727	2015-03-16	2015.204029
NODE_0000728	2016-07-14	2016.533831
Z-16-150	2016-09-05	2016.678962
NODE_0000729	2017-05-15	2017.368428
Z-20-24	2020-02-14	2020.121585
NODE_0000730	2017-08-12	2017.613259
OR971452	2019-10-03	2019.754795
NODE_0000731	2018-10-04	2018.758001
NODE_0000732	2023-01-03	2023.006849
Z-23-01Sa	2023-01-03	2023.006849
Z-23-01	2023-01-03	2023.006849
NODE_0000733	2019-03-16	2019.203476
Z-19-136	2019-09-05	2019.678082
NODE_0000734	2019-04-29	2019.325751
OR971479	2022-02-22	2022.143836
OR971451	2019-09-25	2019.732877
NODE_0000735	2017-11-10	2017.858219
NODE_0000736	2018-03-17	2018.206979
MN857170	2019-05-27	2019.401370
OR971455	2019-08-05	2019.593151
NODE_0000737	2018-08-04	2018.591148
Z-19-88	2019-05-31	2019.412329
NODE_0000738	2018-12-04	2018.924080
Z-20-51	2020-03-02	2020.168033
NODE_0000739	2019-12-15	2019.953799
OR971364	2022-06-28	2022.489041
OR971466	2021-08-26	2021.650685
OR971445	2022-01-13	2022.034247
OR971462	2021-07-27	2021.568493
OR971355	2020-09-21	2020.722678
NODE_0000742	2020-12-23	2020.977554
OR971467	2021-09-23	2021.727397
OR971360	2021-05-11	2021.357534
NODE_0000745	2012-10-21	2012.804658
NODE_0000746	2015-07-08	2015.516531
MN857171	2019-05-06	2019.343836
NODE_0000747	2018-02-01	2018.085150
NODE_0000748	2021-12-22	2021.973973
OR971441	2022-01-18	2022.047945
OR971437	2021-12-22	2021.973973
NODE_0000749	2018-06-25	2018.480825
OR971422	2021-08-31	2021.664384
OR971335	2021-05-14	2021.365753
NODE_0000750	2012-12-21	2012.972491
NODE_0000751	2013-05-18	2013.376662
RADDL3-16-521	2016-06-15	2016.454918
Z-14-182	2014-08-20	2014.634247
NODE_0000752	2013-05-24	2013.392440
Z-18-159	2018-07-19	2018.546575
NODE_0000754	2014-01-15	2014.039788
RADDL3-1038	2015-10-22	2015.806849
NODE_0000755	2014-03-28	2014.236555
RADDL3-16-468	2016-06-01	2016.416667
NODE_0000756	2017-11-16	2017.874144
OR971432	2021-08-10	2021.606849
OR971338	2021-06-25	2021.480822
NODE_0000757	2013-11-20	2013.885805
NODE_0000758	2014-03-27	2014.232932
NODE_0000759	2014-09-22	2014.724317
OR971414	2021-04-07	2021.264384
RADDL3-845	2015-09-02	2015.669863
NODE_0000760	2015-04-09	2015.269570
OR971417	2021-04-16	2021.289041
NODE_0000762	2019-03-04	2019.169996
OR971401	2021-10-08	2021.768493
OR971403	2021-08-17	2021.626027
NODE_0000763	2015-08-17	2015.626094
NODE_0000764	2018-01-31	2018.082617
OR971412	2021-03-17	2021.206849
NODE_0000765	2019-11-08	2019.854227
OR971433	2021-10-13	2021.782192
OR971430	2021-05-10	2021.354795
NODE_0000766	2016-09-13	2016.701426
OR971427	2021-10-09	2021.771233
NODE_0000767	2021-01-26	2021.068656
OR971442	2022-07-01	2022.497260
OR971434	2021-10-13	2021.782192
NODE_0000768	2017-07-01	2017.496820
NODE_0000769	2020-01-25	2020.067338
OR971431	2021-07-10	2021.521918
OR971424	2021-03-09	2021.184932
NODE_0000770	2017-09-25	2017.733165
OR971413	2021-04-05	2021.258904
NODE_0000772	2017-12-24	2017.978837
OR971428	2021-09-24	2021.730137
OR971418	2021-04-26	2021.316438
NODE_0000773	2018-10-08	2018.767436
OR971440	2022-04-01	2022.247945
NODE_0000775	2019-02-19	2019.136068
OR971421	2021-08-31	2021.664384
OR971416	2021-04-16	2021.289041
NODE_0000776	2019-01-25	2019.066099
NODE_0000777	2021-09-12	2021.697260
OR971436	2021-09-12	2021.697260
R3-731	2021-12-09	2021.938356
NODE_0000778	2021-05-05	2021.341096
OR971419	2021-05-05	2021.341096
OR971443	2022-10-01	2022.749315
OR971439	2022-03-01	2022.163014
NODE_0000779	2021-07-09	2021.518833
OR971435	2021-10-27	2021.820548
OR971446	2022-01-18	2022.047945
NODE_0000260	1987-05-31	1987.411853
Z-98-616	1998-06-18	1998.461644
NODE_0000259	1997-09-25	1997.733110
Z-98-515	1998-05-20	1998.382192
NODE_0000249	2002-06-30	2002.495202
NODE_0000250	2003-03-12	2003.194442
Z-05-557	2005-12-03	2005.921918
NODE_0000251	2005-08-29	2005.659070
NODE_0000252	2006-03-24	2006.225153
Z-07-351	2007-10-25	2007.815068
Z-07-38	2007-05-02	2007.332877
NODE_0000253	2006-10-09	2006.770741
Z-13-086	2013-05-03	2013.335616
NODE_0000254	2011-03-24	2011.225366
NODE_0000255	2011-10-14	2011.783685
Z-13-020	2013-02-02	2013.089041
Z-13-036	2013-02-25	2013.152055
NODE_0000256	2011-05-31	2011.411556
Z-13-032	2013-02-14	2013.121918
Z-14-058	2014-03-14	2014.198630
NODE_0000258	2013-01-08	2013.020134
Z-15-148	2015-04-20	2015.300000
Z-14-152	2014-02-20	2014.138356
NODE_0000144	2003-05-29	2003.405937
Z-05-102	2005-02-21	2005.141096
NODE_0000146	2003-09-17	2003.709592
NODE_0000147	2006-07-28	2006.571778
Z-07-403	2007-12-22	2007.973973
NODE_0000148	2018-01-29	2018.077413
NODE_0000149	2021-12-06	2021.930390
OR971471	2022-01-21	2022.056164
4A-22-98	2022-01-22	2022.058904
NODE_0000150	2018-06-15	2018.453038
OR971477	2022-02-15	2022.124658
NODE_0000151	2018-11-16	2018.875757
OR971453	2019-10-17	2019.793151
NODE_0000152	2021-06-04	2021.422879
OR971481	2022-10-03	2022.754795
NODE_0000153	2021-10-22	2021.808129
4A-22-40	2022-01-10	2022.026027
OR971476	2022-02-14	2022.121918
NODE_0000154	2004-07-06	2004.511946
Z-08-351	2008-12-12	2008.946721
NODE_0000155	2004-08-28	2004.656161
Z-06-295	2006-07-22	2006.554795
NODE_0000156	2006-06-12	2006.445821
NODE_0000157	2006-09-10	2006.691452
Z-07-07	2007-01-08	2007.020548
NODE_0000158	2012-02-21	2012.141692
Z-13-089	2013-05-04	2013.338356
Z-13-066	2013-04-05	2013.258904
Z-18-114	2018-05-28	2018.404110
NODE_0000161	2013-04-10	2013.272892
NODE_0000162	2022-02-06	2022.100000
OR971475	2022-07-02	2022.500000
4A-22-171	2022-02-06	2022.100000
NODE_0000163	2013-06-12	2013.445205
Z-13-135	2013-06-12	2013.445205
Z-16-210	2016-12-16	2016.957650
NODE_0000165	2008-01-17	2008.046325
NODE_0000166	2012-08-29	2012.659018
NODE_0000167	2013-08-13	2013.615720
Z-14-136	2014-06-11	2014.442466
Z-14-106	2014-05-08	2014.349315
NODE_0000168	2012-12-14	2012.952369
NODE_0000169	2013-07-18	2013.544292
Z-15-116	2015-06-17	2015.458904
NODE_0000170	2015-04-05	2015.259296
Z-16-196	2016-11-23	2016.894809
Z-16-013	2016-01-16	2016.042350
NODE_0000171	2016-06-29	2016.494494
Z-18-251	2018-12-07	2018.932877
NODE_0000172	2017-01-15	2017.040059
Z-18-001	2018-01-02	2018.004110
NODE_0000173	2018-05-17	2018.373458
Z-20-33	2020-02-18	2020.132514
NODE_0000174	2018-09-02	2018.669570
MN857169	2019-05-31	2019.412329
OR971353	2020-07-23	2020.558743
NODE_0000176	2016-10-25	2016.815947
Z-17-217	2017-11-16	2017.875342
NODE_0000177	2017-04-14	2017.282858
Z-17-177	2017-09-25	2017.732877
NODE_0000178	2018-01-21	2018.056164
OR971480	2022-02-24	2022.149315
Z-19-123	2019-08-11	2019.609589
NODE_0000179	2010-07-05	2010.508784
NODE_0000180	2011-07-10	2011.522224
Z-12-118	2012-05-31	2012.413934
Z-15-019	2015-01-28	2015.075342
NODE_0000181	2011-08-14	2011.618701
Z-13-259	2013-12-18	2013.963014
Z-13-009	2013-01-19	2013.050685
NODE_0000183	2013-06-06	2013.428764
Z-14-05	2014-01-05	2014.012329
Z-14-142	2014-06-21	2014.469863
NODE_0000187	2014-07-13	2014.528829
Z-15-185	2015-10-18	2015.795890
Z-16-211	2016-12-19	2016.965847
NODE_0000184	2014-08-12	2014.613487
Z-17-221	2017-11-28	2017.908219
NODE_0000185	2014-09-28	2014.741420
Z-15-130	2015-06-20	2015.467123
Z-16-159	2016-12-20	2016.968579
NODE_0000190	2014-09-18	2014.713378
Z-15-163	2015-09-05	2015.678082
NODE_0000191	2016-05-02	2016.334038
OR971370	2022-08-15	2022.620548
NODE_0000192	2017-03-10	2017.187792
OR971378	2022-09-16	2022.708219
Z-20-01	2020-01-03	2020.006831
NODE_0000193	2009-09-10	2009.692024
Z-12-149	2012-06-28	2012.490437
NODE_0000195	2015-09-06	2015.680128
RADDL4B-24-007	2024-01-17	2024.045082
NODE_0000196	2017-05-18	2017.376098
NODE_0000197	2021-06-25	2021.480389
NODE_0000198	2022-01-08	2022.019184
RADDL4B-23-044	2023-08-01	2023.582192
RADDL4B-24-051	2024-03-26	2024.233607
NODE_0000199	2021-08-30	2021.662146
4B-2922JG	2022-02-09	2022.108219
NODE_0000200	2021-12-28	2021.990604
OR971496	2022-03-03	2022.168493
OR971495	2022-02-17	2022.130137
NODE_0000201	2017-11-20	2017.885460
NODE_0000202	2020-03-05	2020.174876
NODE_0000676	2021-08-06	2021.595204
4B-22-20	2022-05-19	2022.379452
4B-22-13	2022-04-22	2022.305479
NODE_0000204	2021-04-16	2021.288927
4B-22-40	2022-12-02	2022.919178
NODE_0000205	2021-05-27	2021.400601
RADDL4B-23-049	2023-08-31	2023.664384
NODE_0000206	2021-10-25	2021.814998
RADDL4B-24-052	2024-03-29	2024.241803
RADDL4B-24-093	2024-04-29	2024.326503
NODE_0000207	2018-07-20	2018.549840
NODE_0000208	2021-10-16	2021.791669
4B-22-16	2022-04-28	2022.321918
4B-22-35	2022-10-25	2022.815068
NODE_0000209	2020-12-01	2020.916050
NODE_0000210	2021-05-14	2021.365742
4B-22-31	2022-08-18	2022.628767
4B-22-21	2022-05-31	2022.412329
4B-22-17	2022-05-08	2022.349315
NODE_0000212	2021-08-19	2021.630937
NODE_0000213	2022-06-21	2022.468847
RADDL4B-25-032	2025-06-06	2025.428767
RADDL4B-24-174	2024-11-22	2024.892077
NODE_0000214	2023-01-05	2023.011771
RADDL4B-24-173	2024-08-20	2024.635246
NODE_0000687	2023-10-02	2023.752055
RADDL4B-24-046	2024-03-10	2024.189891
RADDL4B-23-058	2023-10-02	2023.752055
NODE_0000216	2010-08-03	2010.586741
NODE_0000217	2018-01-22	2018.057996
NODE_0000218	2021-12-18	2021.962374
OR971491	2022-02-04	2022.094521
4B-2422	2022-02-04	2022.094521
NODE_0000219	2020-07-03	2020.504713
4B-22-15	2022-01-05	2022.012329
NODE_0000220	2020-11-11	2020.860669
NODE_0000222	2021-03-05	2021.173973
4B-21-35	2021-03-05	2021.173973
OR971485	2021-05-03	2021.335616
NODE_0000223	2021-03-10	2021.187671
OR971486	2021-10-03	2021.754795
4B-21-310	2021-03-10	2021.187671
NODE_0000224	2021-04-12	2021.278082
4B-21-412	2021-04-12	2021.278082
4B-21-528	2021-05-28	2021.404110
NODE_0000226	2022-03-18	2022.210869
RADDL4B-23-090	2023-11-16	2023.875342
NODE_0000227	2022-09-24	2022.729581
RADDL4B-23-047	2023-08-23	2023.642466
RADDL4B-24-009	2024-01-29	2024.077869
NODE_0000228	2018-10-29	2018.825899
NODE_0000229	2021-02-09	2021.108219
OR971484	2021-09-02	2021.669863
4B-21-29	2021-02-09	2021.108219
NODE_0000230	2019-11-11	2019.862509
4B-21-126	2021-01-26	2021.069863
NODE_0000231	2021-02-25	2021.151004
OR971488	2021-04-23	2021.308219
4B-21-423	2021-04-23	2021.308219
NODE_0000233	2020-09-23	2020.727546
NODE_0000234	2021-03-02	2021.166351
OR971487	2021-04-14	2021.283562
4B-21-421	2021-04-14	2021.283562
NODE_0000235	2020-12-14	2020.950823
4B-21622	2022-02-16	2022.127397
NODE_0000237	2021-01-27	2021.072589
4B-22-28	2022-07-27	2022.568493
NODE_0000238	2021-05-29	2021.406034
NODE_0000239	2022-02-07	2022.102462
RADDL4B-24-080	2024-04-18	2024.296448
NODE_0000240	2022-03-20	2022.215972
4B-22-30	2022-08-12	2022.612329
RADDL4B-25-039	2025-07-21	2025.552055
NODE_0000241	2022-08-05	2022.593615
RADDL4B-24-023	2024-02-15	2024.124317
NODE_0000242	2023-12-10	2023.942006
RADDL4B-24-162	2024-09-27	2024.739071
RADDL4B-24-153	2024-07-25	2024.564208
NODE_0000243	2021-05-07	2021.346571
OR971494	2022-02-16	2022.127397
NODE_0000244	2021-10-21	2021.805119
4B-22-114	2022-01-14	2022.036986
OR971497	2022-01-01	2022.001370
OR971489	2022-01-05	2022.012329
NODE_0000247	2021-12-20	2021.969351
4B-2922HM	2022-02-09	2022.108219
NODE_0000611	2022-01-14	2022.036986
OR971490	2022-01-14	2022.036986
NODE_0000716	2022-02-09	2022.108219
OR971492	2022-09-02	2022.669863
OR971493	2022-02-09	2022.108219
NODE_0000137	2003-11-21	2003.889929
NODE_0000138	2007-01-28	2007.074610
Z-07-407	2007-12-26	2007.984932
NODE_0000139	2010-09-29	2010.743104
NODE_0000140	2011-04-21	2011.301476
Z-13-071	2013-04-10	2013.272603
Z-12-088	2012-03-29	2012.241803
NODE_0000141	2012-08-08	2012.601537
Z-13-094	2013-05-10	2013.354795
NODE_0000142	2015-10-17	2015.792357
OR971328	2019-10-14	2019.784932
NODE_0000143	--	--
COW	--	--
GOAT	--	--
NODE_0000132	2004-04-07	2004.266623
NODE_0000133	2008-10-26	2008.817736
Z-09-94	2009-04-08	2009.267123
NODE_0000134	2011-11-03	2011.838490
Z-13-073	2013-04-12	2013.278082
NODE_0000135	2012-06-20	2012.469451
Z-13-096	2013-05-12	2013.360274
NODE_0000136	2013-02-20	2013.138356
Z-13-002	2013-02-20	2013.138356
Z-14-138	2014-06-16	2014.456164
NODE_0000129	2004-11-19	2004.883878
NODE_0000130	2009-12-02	2009.920313
Z-14-126	2014-05-31	2014.412329
NODE_0000131	2011-12-25	2011.982027
Z-12-134	2012-06-18	2012.463115
Z-13-134	2013-06-10	2013.439726
NODE_0000127	2006-10-14	2006.786018
NODE_0000128	2012-08-02	2012.586726
RADDL1-16-154	2016-07-21	2016.553279
Z-13-161	2013-07-20	2013.549315
NODE_0000122	2007-03-10	2007.188665
Z-15-001	2015-01-01	2015.001370
NODE_0000123	2013-07-06	2013.510275
Z-17-193	2017-10-13	2017.782192
NODE_0000124	2015-01-04	2015.008882
Z-16-186	2016-03-20	2016.217213
NODE_0000125	2016-04-23	2016.308858
OR971463	2021-05-08	2021.349315
OR971459	2020-05-29	2020.408470
NODE_0000118	2007-12-19	2007.965753
Z-07-398	2007-12-19	2007.965753
NODE_0000120	2017-07-04	2017.504246
OR971388	2021-11-02	2021.836986
NODE_0000121	2019-07-27	2019.569594
OR971326	2019-09-26	2019.735616
OR971324	2019-09-04	2019.675342
NODE_0000117	2011-07-29	2011.574485
Z-12-012	2012-01-16	2012.042350
NODE_0000116	2013-06-15	2013.454192
Z-14-098	2014-04-29	2014.324658
NODE_0000103	2015-03-16	2015.204254
NODE_0000104	2017-08-21	2017.636518
OR971385	2019-11-06	2019.847945
NODE_0000105	2019-08-05	2019.592768
NODE_0000106	2020-08-05	2020.595189
OR971330	2021-02-24	2021.149315
NODE_0000107	2020-12-15	2020.953848
OR971337	2021-06-18	2021.461644
OR971336	2021-08-06	2021.595890
NODE_0000108	2020-11-16	2020.876608
NODE_0000753	2021-05-10	2021.354795
OR971340	2021-11-15	2021.872603
OR971334	2021-05-10	2021.354795
NODE_0000109	2021-01-21	2021.054981
CAR-22-020	2022-01-01	2022.001370
NODE_0000761	2021-07-19	2021.545525
OR971343	2022-01-14	2022.036986
OR971346	2022-03-16	2022.204110
NODE_0000113	2021-01-31	2021.084401
OR971339	2021-03-11	2021.190411
OR971344	2022-01-02	2022.004110
NODE_0000771	2021-02-28	2021.160274
OR971331	2021-02-28	2021.160274
OR971341	2022-04-01	2022.247945
NODE_0000102	2015-10-05	2015.760863
Z-16-082	2016-05-24	2016.394809
NODE_0000092	2016-10-04	2016.758165
NODE_0000093	2017-06-11	2017.442447
OR971447	2019-05-06	2019.343836
NODE_0000094	2018-11-29	2018.911344
NODE_0000095	2020-05-24	2020.395090
OR971470	2022-11-01	2022.834247
NODE_0000096	2021-05-26	2021.398060
OR971460	2021-12-10	2021.941096
OR971358	2021-10-13	2021.782192
NODE_0000097	2021-04-14	2021.284086
NODE_0000098	2022-10-26	2022.818050
RADDL4B-23-046	2023-07-04	2023.505479
NODE_0000099	2023-03-12	2023.193284
RADDL4B-24-042	2024-02-12	2024.116120
RADDL4B-24-114	2024-05-18	2024.378415
NODE_0000100	2022-08-04	2022.591189
4B-23-03	2023-01-22	2023.058904
NODE_0000101	2022-10-07	2022.765591
Z-22-121	2022-12-19	2022.965753
4B-23-04	2023-01-31	2023.083562
NODE_0000091	2018-04-11	2018.274348
OR971449	2019-08-27	2019.653425
NODE_0000088	2018-08-29	2018.658081
NODE_0000089	2021-05-09	2021.352308
OR971478	2022-02-17	2022.130137
NODE_0000090	2021-08-23	2021.643171
OR971482	2022-03-24	2022.226027
OR971461	2021-11-29	2021.910959
NODE_0000085	2020-10-27	2020.820555
NODE_0000668	2021-05-01	2021.330134
OR971473	2022-01-25	2022.067123
NODE_0000788	2021-11-11	2021.862173
OR971472	2022-01-24	2022.064384
4A-22-203	2022-02-11	2022.113699
NODE_0000069	2021-10-14	2021.785244
NODE_0000790	2022-08-27	2022.654009
NODE_0000791	2023-01-02	2023.004021
NODE_0000792	2023-01-02	2023.004021
RADDL4B-23-089	2023-07-20	2023.549315
RADDL4B-24-018	2024-02-01	2024.086066
NODE_0000082	2023-07-04	2023.504249
RADDL4B-24-101	2024-04-25	2024.315574
NODE_0000083	2023-09-06	2023.679621
RADDL4B-23-065	2023-10-23	2023.809589
RADDL4B-24-120	2024-09-20	2024.719945
NODE_0000070	2022-11-25	2022.899650
RADDL4B-24-029	2024-02-20	2024.137978
NODE_0000072	2024-03-13	2024.198087
RADDL4B-24-049	2024-03-13	2024.198087
RADDL4B-24-102	2024-04-28	2024.323770
NODE_0000073	2023-03-31	2023.246503
NODE_0000074	2023-09-29	2023.744573
RADDL4B-24-184	2024-11-19	2024.883880
RADDL4B-24-054	2024-03-20	2024.217213
RADDL4B-24-081	2024-04-15	2024.288251
NODE_0000076	2023-06-30	2023.495630
RADDL4B-24-030	2024-02-17	2024.129781
RADDL4B-24-181	2024-09-09	2024.689891
RADDL4B-24-125	2024-05-13	2024.364754
NODE_0000079	2023-10-31	2023.832857
RADDL4B-24-069	2024-03-20	2024.217213
RADDL4B-24-122	2024-10-20	2024.801913
NODE_0000066	2021-12-04	2021.924795
NODE_0000067	2023-06-23	2023.475819
RADDL4B-24-062	2024-01-20	2024.053279
NODE_0000803	2023-10-26	2023.818466
RADDL4B-24-017	2024-01-25	2024.066940
RADDL4B-24-014	2024-01-29	2024.077869
NODE_0000065	2021-12-25	2021.981541
RADDL4B-23-099	2023-11-30	2023.913699
NODE_0000064	2022-03-08	2022.182273
RADDL4B-24-035	2024-02-26	2024.154372
NODE_0000060	2022-04-09	2022.268794
RADDL4B-23-070	2023-10-23	2023.809589
NODE_0000062	2022-10-19	2022.798107
RADDL4B-24-127	2024-05-16	2024.372951
NODE_0000063	2023-02-19	2023.135902
RADDL4B-24-057	2024-01-20	2024.053279
RADDL4B-24-107	2024-03-20	2024.217213
NODE_0000059	2022-04-29	2022.325550
RADDL4B-24-021	2024-02-01	2024.086066
NODE_0000051	2022-07-13	2022.529221
RADDL4B-24-015	2024-01-31	2024.083333
NODE_0000054	2022-09-26	2022.735940
RADDL4B-24-053	2024-03-17	2024.209016
RADDL4B-24-058	2024-03-20	2024.217213
NODE_0000812	2023-01-31	2023.083657
RADDL4B-23-101	2023-12-05	2023.927397
RADDL4B-24-059	2024-03-20	2024.217213
NODE_0000056	2022-09-03	2022.672131
RADDL4B-24-016	2024-01-31	2024.083333
NODE_0000057	2023-03-29	2023.239183
RADDL4B-23-098	2023-11-27	2023.905479
RADDL4B-24-100	2024-04-24	2024.312842
NODE_0000049	2022-09-07	2022.682923
RADDL4B-23-085	2023-08-20	2023.634247
RADDL4B-24-037	2024-02-28	2024.159836
NODE_0000046	2022-10-24	2022.812706
RADDL4B-23-095	2023-11-28	2023.908219
NODE_0000047	2023-04-18	2023.294423
RADDL4B-23-061	2023-10-09	2023.771233
RADDL4B-23-072	2023-10-23	2023.809589
NODE_0000036	2022-11-07	2022.849895
RADDL4B-24-011	2024-01-24	2024.064208
RADDL4B-24-086	2024-04-20	2024.301913
NODE_0000038	2023-05-04	2023.338334
RADDL4B-24-003	2024-01-09	2024.023224
RADDL4B-24-084	2024-04-19	2024.299180
NODE_0000040	2023-09-01	2023.668030
